,Equal Weights,Risk Parity,Markowitz,CAPM
653,-0.0038262504997417044,-0.01120027260908294,-0.005243488647900304,0.0012279906447384874
654,-0.037390123691071184,-0.023029819265813437,-0.020833226960214415,-0.04451660024809537
655,0.0008074351517544934,3.35261212518628e-05,0.03672498562437314,0.0028957852789166507
656,0.0042489538613001854,0.008161272251945333,-0.01906806049957433,0.0116752706354243
657,-0.003881530324171157,0.003432834717787884,-0.015487631350478648,-0.004782564269260099
658,-0.030774999195602778,-0.013270160493203613,-0.061944814725854884,-0.03405170061373321
659,0.020523898010202754,0.0016015007508258646,0.041159558436036615,0.03405134856391171
660,0.01691102057100073,0.0009411149121930049,-0.004377227345783843,0.024905582331068023
661,0.0002620855654961806,0.018422420472091562,-0.11258478208282456,-0.0013971427458684502
662,0.00792537260403775,-0.009275631462859197,-0.013150727656258522,0.02097914545215797
663,-0.0030352731161440785,-0.0031240371803449227,0.029652803810649775,-0.0055293646243867785
664,-0.016961965834720684,-0.0041164634715590434,-0.08540799035595531,-0.02180884957888261
665,0.0024250128092847996,-0.002365539605108903,-0.005757429165935138,0.0017111421386022075
666,-0.04493077060959037,-0.006248480871206031,-0.06931674076129747,-0.045799684183856035
667,-0.004232538384153864,0.007215771092857138,-0.025047184155185212,-0.012700301020549325
